t,theta_sol,theta_dot_sol,theta_ddot_sol,theta_e_sol,theta_e_dot_sol,theta_e_ddot_sol,theta_d_sol,theta_d_dot_sol,theta_d_ddot_sol
1.000555864369094,-0.20756984815446494,15.135239768296799,273.3985677716282,0.5988973901943839,-17.6026371063242,-273.3850312177754,0.391327542039919,-2.4673973380274,0.013536553852812097
1.0339077265147303,0.48601427042598266,26.765320829477858,309.0805738649568,-0.17682101185018603,-29.218735845775427,-308.2564044255462,0.30919325857579666,-2.45341501629757,0.8241694394106346
1.0672595886603669,1.4876709013239824,31.626206806829742,9.850337950971547,-1.2596960024590234,-34.038729508704094,-8.224575431109571,0.22797489886495909,-2.4125227018743525,1.6257625198619756
1.1006114508060034,2.501117905086872,27.474987323566342,-295.2380782124134,-2.352554608198313,-29.820156240842714,297.64760182863927,0.14856329688855874,-2.3451689172763728,2.409523616225813
1.1339633129516398,3.197664867528224,13.766969671488997,-392.3581208257642,-3.125835398109186,-16.019062096019994,395.5249769632956,0.07182946941903812,-2.252092424530996,3.166856137531425
1.1673151750972763,3.482436819289887,4.415943022019478,-192.74682044377428,-3.483821756914303,-6.5502571441698,196.63627381528494,-0.0013849376244161604,-2.1343141221503212,3.889453371510649
1.2006670372429127,3.5404364131721113,-0.5218972562897166,-115.77366361339429,-3.610713293841791,-1.4712285912367782,120.34305320918406,-0.07027688066967946,-1.9931258475264948,4.569389595789777
1.2340188993885493,3.465709002500298,-3.775267521693677,-82.64244590909205,-3.5997997290805177,1.9451913141277548,87.84165291933093,-0.1340907265802198,-1.830076207565922,5.199207010238885
1.2673707615341856,3.298219249296822,-6.140697208793917,-59.481637369338166,-3.490345790024684,4.493743615816504,65.25363490630943,-0.19212654072786228,-1.646953592977413,5.77199753697126
1.3007226236798222,3.064650269791482,-7.730700265363405,-35.91161041526439,-3.3083980339345334,6.284933702843389,42.19308900604382,-0.24374776414305144,-1.4457665625200156,6.281478590779429
1.3340744858254585,2.7908732967484173,-8.578385024899237,-16.22462501747982,-3.079261492285103,7.3496632125356145,22.94668700640839,-0.2883881955366858,-1.2287218123636237,6.722061988928569
1.367426347971095,2.4981335320192004,-8.91439490614616,-5.323834818764494,-2.8236917336312546,7.916194933943382,12.41275006324304,-0.3255582016120544,-0.9981999722027781,7.088915244478546
1.4007782101167314,2.198938378650557,-9.001212736861437,-0.6501283674416118,-2.5537884662003467,8.244483243260236,8.028142938287434,-0.3548500875497894,-0.7567294936011999,7.3780145708458225
1.434130072262368,1.8986948641370653,-8.99746634586115,0.35078930695788024,-2.2746374328973853,8.490507428891586,7.235399709273289,-0.37594256876031995,-0.5069589169695645,7.586189016231169
1.4674819344080043,1.598577853259895,-9.010934106714016,-1.7178284774106203,-1.9871821481158198,8.759306285351016,9.428983721240359,-0.38860429485592474,-0.2516278213630001,7.711155243829738
1.500833796553641,1.2962804241994816,-9.14735325992874,-7.332087670503554,-1.6889768113896049,9.153816484196803,15.083630246844562,-0.39269638719012334,0.006463224268061205,7.751542576341008
1.5341856586992773,0.9850580369631945,-9.594349906258348,-21.656991704602763,-1.3732319990948934,9.858833285045824,29.36389973468355,-0.38817396213169886,0.2644833787874764,7.706908030080785
